year,district,office,candidate,party,votes,percentage
2018,49,Lieutenant Governor,Collier,DEM,77999,81.1
2018,49,Lieutenant Governor,McKennon,LIB,3141,3.3
2018,49,Attorney General,Paxton,REP,14269,14.9
2018,50,U.S. Senate,Cruz,REP,10499,19.7
2018,50,U.S. Senate,O'Rourke,DEM,42095,79.2
2018,50,U.S. Senate,Dikeman,LIB,582,1.1
2018,50,Governor,Abbott,REP,12885,24.4
2018,50,Governor,Valdez,DEM,38505,72.8
2018,50,Governor,Tippetts,LIB,1474,2.8
2018,50,Lieutenant Governor,Patrick,REP,11120,21.1
2018,50,Lieutenant Governor,Collier,DEM,39769,75.5
2018,50,Lieutenant Governor,McKennon,LIB,1773,3.4
2018,50,Attorney General,Paxton,REP,10600,20.1
2018,51,U.S. Senate,Cruz,REP,6449,11.4
2018,51,U.S. Senate,O'Rourke,DEM,49364,87.6
2018,51,U.S. Senate,Dikeman,LIB,515,0.9
2018,51,Governor,Abbott,REP,8879,15.9
2018,51,Governor,Valdez,DEM,45471,81.4
2018,51,Governor,Tippetts,LIB,1500,2.7
2018,51,Lieutenant Governor,Patrick,REP,7223,13.0
2018,51,Lieutenant Governor,Collier,DEM,46351,83.4
2018,51,Lieutenant Governor,McKennon,LIB,1982,3.6
2018,51,Attorney General,Paxton,REP,6807,12.3
2018,52,U.S. Senate,Cruz,REP,33267,51.1
2018,52,U.S. Senate,O'Rourke,DEM,31021,47.7
2018,52,U.S. Senate,Dikeman,LIB,782,1.2
2018,52,Governor,Abbott,REP,37207,57.3
2018,52,Governor,Valdez,DEM,26120,40.3
2018,52,Governor,Tippetts,LIB,1561,2.4
2018,52,Lieutenant Governor,Patrick,REP,33674,52.2
2018,52,Lieutenant Governor,Collier,DEM,28837,44.7
2018,52,Lieutenant Governor,McKennon,LIB,2032,3.1
2018,52,Attorney General,Paxton,REP,32612,50.7
2018,53,U.S. Senate,Cruz,REP,58157,75.9
2018,53,U.S. Senate,O'Rourke,DEM,17875,23.3
2018,53,U.S. Senate,Dikeman,LIB,575,0.8
2018,53,Governor,Abbott,REP,60425,79.0
2018,53,Governor,Valdez,DEM,15168,19.8
2018,53,Governor,Tippetts,LIB,911,1.2
2018,53,Lieutenant Governor,Patrick,REP,56682,74.4
2018,53,Lieutenant Governor,Collier,DEM,18028,23.7
2018,53,Lieutenant Governor,McKennon,LIB,1447,1.9
2018,53,Attorney General,Paxton,REP,56735,74.6
2018,54,U.S. Senate,Cruz,REP,21498,54.0
2018,54,U.S. Senate,O'Rourke,DEM,18032,45.3
2018,54,U.S. Senate,Dikeman,LIB,315,0.8
2018,54,Governor,Abbott,REP,23033,57.9
2018,54,Governor,Valdez,DEM,16117,40.5
2018,54,Governor,Tippetts,LIB,623,1.6
2018,54,Lieutenant Governor,Patrick,REP,21480,54.2
2018,54,Lieutenant Governor,Collier,DEM,17217,43.4
2018,54,Lieutenant Governor,McKennon,LIB,948,2.4
2018,54,Attorney General,Paxton,REP,21221,53.6
2018,55,U.S. Senate,Cruz,REP,25939,55.5
2018,55,U.S. Senate,O'Rourke,DEM,20385,43.6
2018,55,U.S. Senate,Dikeman,LIB,408,0.9
2018,55,Governor,Abbott,REP,28124,60.3
2018,55,Governor,Valdez,DEM,17686,37.9
2018,55,Governor,Tippetts,LIB,815,1.7
2018,55,Lieutenant Governor,Patrick,REP,26160,56.3
2018,55,Lieutenant Governor,Collier,DEM,19125,41.2
2018,55,Lieutenant Governor,McKennon,LIB,1171,2.5
2018,55,Attorney General,Paxton,REP,25845,55.7
2018,56,U.S. Senate,Cruz,REP,40749,64.9
2018,56,U.S. Senate,O'Rourke,DEM,21513,34.3
2018,56,U.S. Senate,Dikeman,LIB,480,0.8
2018,56,Governor,Abbott,REP,43608,69.4
2018,56,Governor,Valdez,DEM,18295,29.1
2018,56,Governor,Tippetts,LIB,943,1.5
2018,56,Lieutenant Governor,Patrick,REP,39796,63.6
2018,56,Lieutenant Governor,Collier,DEM,21389,34.2
2018,56,Lieutenant Governor,McKennon,LIB,1422,2.3
2018,56,Attorney General,Paxton,REP,39742,63.7
2018,57,U.S. Senate,Cruz,REP,33144,56.4
2018,57,U.S. Senate,O'Rourke,DEM,25145,42.8
2018,57,U.S. Senate,Dikeman,LIB,507,0.9
2018,57,Governor,Abbott,REP,36000,61.5
2018,57,Governor,Valdez,DEM,21290,36.4
2018,57,Governor,Tippetts,LIB,1260,2.2
2018,57,Lieutenant Governor,Patrick,REP,33357,57.2
2018,57,Lieutenant Governor,Collier,DEM,23347,40.0
2018,57,Lieutenant Governor,McKennon,LIB,1591,2.7
2018,57,Attorney General,Paxton,REP,32821,56.4
2018,58,U.S. Senate,Cruz,REP,42603,76.2
2018,58,U.S. Senate,O'Rourke,DEM,12844,23.0
2018,58,U.S. Senate,Dikeman,LIB,479,0.9
2018,58,Governor,Abbott,REP,44627,79.6
2018,58,Governor,Valdez,DEM,10604,18.9
2018,58,Governor,Tippetts,LIB,816,1.5
2018,58,Lieutenant Governor,Patrick,REP,41957,75.1
2018,58,Lieutenant Governor,Collier,DEM,12700,22.7
2018,58,Lieutenant Governor,McKennon,LIB,1179,2.1
2018,58,Attorney General,Paxton,REP,41322,74.2
2018,59,U.S. Senate,Cruz,REP,43566,76.7
2018,59,U.S. Senate,O'Rourke,DEM,12780,22.5
2018,59,U.S. Senate,Dikeman,LIB,477,0.8
2018,59,Governor,Abbott,REP,45405,79.9
2018,59,Governor,Valdez,DEM,10635,18.7
2018,59,Governor,Tippetts,LIB,765,1.3
2018,59,Lieutenant Governor,Patrick,REP,42667,75.3
2018,59,Lieutenant Governor,Collier,DEM,12784,22.6
2018,59,Lieutenant Governor,McKennon,LIB,1225,2.2
2018,59,Attorney General,Paxton,REP,42462,75.1
2018,60,U.S. Senate,Cruz,REP,54245,81.1
2018,60,U.S. Senate,O'Rourke,DEM,12117,18.1
2018,60,U.S. Senate,Dikeman,LIB,527,0.8
2018,60,Governor,Abbott,REP,56441,84.0
2018,60,Governor,Valdez,DEM,9919,14.8
2018,60,Governor,Tippetts,LIB,859,1.3
2018,60,Lieutenant Governor,Patrick,REP,53658,80.1
2018,60,Lieutenant Governor,Collier,DEM,12073,18.0
2018,60,Lieutenant Governor,McKennon,LIB,1292,1.9
2018,60,Attorney General,Paxton,REP,53279,79.7
2018,61,U.S. Senate,Cruz,REP,35476,54.8
2018,61,U.S. Senate,O'Rourke,DEM,28765,44.4
2018,61,U.S. Senate,Dikeman,LIB,504,0.8
2018,61,Governor,Abbott,REP,39236,61.0
2018,61,Governor,Valdez,DEM,24032,37.4
2018,61,Governor,Tippetts,LIB,1066,1.7
2018,61,Lieutenant Governor,Patrick,REP,36196,56.6
2018,61,Lieutenant Governor,Collier,DEM,26490,41.4
2018,61,Lieutenant Governor,McKennon,LIB,1291,2.0
2018,61,Attorney General,Paxton,REP,35170,55.0
2018,62,U.S. Senate,Cruz,REP,45086,75.4
2018,62,U.S. Senate,O'Rourke,DEM,14257,23.8
2018,62,U.S. Senate,Dikeman,LIB,457,0.8
2018,62,Governor,Abbott,REP,46383,77.7
2018,62,Governor,Valdez,DEM,12462,20.9
2018,62,Governor,Tippetts,LIB,827,1.4
2018,62,Lieutenant Governor,Patrick,REP,43677,73.5
2018,62,Lieutenant Governor,Collier,DEM,14540,24.5
2018,62,Lieutenant Governor,McKennon,LIB,1189,2.0
2018,62,Attorney General,Paxton,REP,43907,74.0
2018,63,U.S. Senate,Cruz,REP,35744,53.2
2018,63,U.S. Senate,O'Rourke,DEM,30905,46.0
2018,63,U.S. Senate,Dikeman,LIB,517,0.8
2018,63,Governor,Abbott,REP,39644,59.3
2018,63,Governor,Valdez,DEM,25780,38.6
2018,63,Governor,Tippetts,LIB,1410,2.1
2018,63,Lieutenant Governor,Patrick,REP,36253,54.4
2018,63,Lieutenant Governor,Collier,DEM,28580,42.9
2018,63,Lieutenant Governor,McKennon,LIB,1770,2.7
2018,63,Attorney General,Paxton,REP,35418,53.3
2018,64,U.S. Senate,Cruz,REP,38047,57.3
2018,64,U.S. Senate,O'Rourke,DEM,27812,41.9
2018,64,U.S. Senate,Dikeman,LIB,533,0.8
2018,64,Governor,Abbott,REP,40396,61.1
2018,64,Governor,Valdez,DEM,24452,37.0
2018,64,Governor,Tippetts,LIB,1300,2.0
2018,64,Lieutenant Governor,Patrick,REP,37841,57.5
2018,64,Lieutenant Governor,Collier,DEM,26110,39.7
2018,64,Lieutenant Governor,McKennon,LIB,1826,2.8
2018,64,Attorney General,Paxton,REP,37388,56.9
2018,65,U.S. Senate,Cruz,REP,36686,54.5
2018,65,U.S. Senate,O'Rourke,DEM,30049,44.6
2018,65,U.S. Senate,Dikeman,LIB,572,0.8
2018,65,Governor,Abbott,REP,40565,60.5
2018,65,Governor,Valdez,DEM,25043,37.4
2018,65,Governor,Tippetts,LIB,1428,2.1
2018,65,Lieutenant Governor,Patrick,REP,37265,55.8
2018,65,Lieutenant Governor,Collier,DEM,27815,41.7
2018,65,Lieutenant Governor,McKennon,LIB,1677,2.5
2018,65,Attorney General,Paxton,REP,36520,54.8
2018,66,U.S. Senate,Cruz,REP,38444,54.5
2018,66,U.S. Senate,O'Rourke,DEM,31523,44.7
2018,66,U.S. Senate,Dikeman,LIB,514,0.7
2018,66,Governor,Abbott,REP,42916,61.3
2018,66,Governor,Valdez,DEM,25918,37.0
2018,66,Governor,Tippetts,LIB,1192,1.7
2018,66,Lieutenant Governor,Patrick,REP,39210,56.4
2018,66,Lieutenant Governor,Collier,DEM,28990,41.7
2018,66,Lieutenant Governor,McKennon,LIB,1381,2.0
2018,66,Attorney General,Paxton,REP,38284,55.0
2018,67,U.S. Senate,Cruz,REP,33902,54.2
2018,67,U.S. Senate,O'Rourke,DEM,28085,44.9
2018,67,U.S. Senate,Dikeman,LIB,519,0.8
2018,67,Governor,Abbott,REP,37265,60.0
2018,67,Governor,Valdez,DEM,23787,38.3
2018,67,Governor,Tippetts,LIB,1106,1.8
2018,67,Lieutenant Governor,Patrick,REP,34256,55.4
2018,67,Lieutenant Governor,Collier,DEM,26135,42.3
2018,67,Lieutenant Governor,McKennon,LIB,1394,2.3
2018,67,Attorney General,Paxton,REP,33236,53.9
2018,68,U.S. Senate,Cruz,REP,57103,84.4
2018,68,U.S. Senate,O'Rourke,DEM,10080,14.9
2018,68,U.S. Senate,Dikeman,LIB,456,0.7
2018,68,Governor,Abbott,REP,58459,86.3
2018,68,Governor,Valdez,DEM,8519,12.6
2018,68,Governor,Tippetts,LIB,754,1.1
2018,68,Lieutenant Governor,Patrick,REP,55027,81.6
2018,68,Lieutenant Governor,Collier,DEM,11234,16.7
2018,68,Lieutenant Governor,McKennon,LIB,1180,1.7
2018,68,Attorney General,Paxton,REP,55802,82.9
2018,69,U.S. Senate,Cruz,REP,40487,74.7
2018,69,U.S. Senate,O'Rourke,DEM,13250,24.5
2018,69,U.S. Senate,Dikeman,LIB,432,0.8
2018,69,Governor,Abbott,REP,42014,77.6
2018,69,Governor,Valdez,DEM,11474,21.2
2018,69,Governor,Tippetts,LIB,683,1.3
2018,69,Lieutenant Governor,Patrick,REP,38637,71.8
2018,69,Lieutenant Governor,Collier,DEM,13938,25.9
2018,69,Lieutenant Governor,McKennon,LIB,1203,2.2
2018,69,Attorney General,Paxton,REP,39519,73.7
2018,70,U.S. Senate,Cruz,REP,29577,45.7
2018,70,U.S. Senate,O'Rourke,DEM,34620,53.5
2018,70,U.S. Senate,Dikeman,LIB,535,0.8
2018,70,Governor,Abbott,REP,33748,52.5
2018,70,Governor,Valdez,DEM,29228,45.5
2018,70,Governor,Tippetts,LIB,1275,2.0
2018,70,Lieutenant Governor,Patrick,REP,30328,47.5
2018,70,Lieutenant Governor,Collier,DEM,32094,50.2
2018,70,Lieutenant Governor,McKennon,LIB,1461,2.3
2018,70,Attorney General,Paxton,REP,29274,45.9
2018,71,U.S. Senate,Cruz,REP,41415,75.7
2018,71,U.S. Senate,O'Rourke,DEM,12858,23.5
2018,71,U.S. Senate,Dikeman,LIB,460,0.8
2018,71,Governor,Abbott,REP,42990,78.5
2018,71,Governor,Valdez,DEM,10929,20.0
2018,71,Governor,Tippetts,LIB,835,1.5
2018,71,Lieutenant Governor,Patrick,REP,39952,73.3
2018,71,Lieutenant Governor,Collier,DEM,13265,24.3
2018,71,Lieutenant Governor,McKennon,LIB,1287,2.4
2018,71,Attorney General,Paxton,REP,40691,74.8
2018,72,U.S. Senate,Cruz,REP,40136,75.3
2018,72,U.S. Senate,O'Rourke,DEM,12732,23.9
2018,72,U.S. Senate,Dikeman,LIB,430,0.8
2018,72,Governor,Abbott,REP,41498,77.8
2018,72,Governor,Valdez,DEM,11140,20.9
2018,72,Governor,Tippetts,LIB,691,1.3
2018,72,Lieutenant Governor,Patrick,REP,37743,71.4
2018,72,Lieutenant Governor,Collier,DEM,13840,26.2
2018,72,Lieutenant Governor,McKennon,LIB,1280,2.4
2018,72,Attorney General,Paxton,REP,38822,73.5
2018,73,U.S. Senate,Cruz,REP,55144,68.0
2018,73,U.S. Senate,O'Rourke,DEM,25165,31.0
2018,73,U.S. Senate,Dikeman,LIB,805,1.0
2018,73,Governor,Abbott,REP,58715,72.1
2018,73,Governor,Valdez,DEM,21143,26.0
2018,73,Governor,Tippetts,LIB,1535,1.9
2018,73,Lieutenant Governor,Patrick,REP,55375,68.2
2018,73,Lieutenant Governor,Collier,DEM,23851,29.4
2018,73,Lieutenant Governor,McKennon,LIB,2015,2.5
2018,73,Attorney General,Paxton,REP,54482,67.2
2018,74,U.S. Senate,Cruz,REP,16635,37.3
2018,74,U.S. Senate,O'Rourke,DEM,27552,61.8
2018,74,U.S. Senate,Dikeman,LIB,419,0.9
2018,74,Governor,Abbott,REP,18798,42.8
2018,74,Governor,Valdez,DEM,24488,55.7
2018,74,Governor,Tippetts,LIB,672,1.5
2018,74,Lieutenant Governor,Patrick,REP,16626,38.5
2018,74,Lieutenant Governor,Collier,DEM,25384,58.8
2018,74,Lieutenant Governor,McKennon,LIB,1161,2.7
2018,74,Attorney General,Paxton,REP,16071,37.3
2018,75,U.S. Senate,Cruz,REP,6963,21.7
2018,75,U.S. Senate,O'Rourke,DEM,25004,77.8
2018,75,U.S. Senate,Dikeman,LIB,172,0.5
2018,75,Governor,Abbott,REP,8573,27.2
2018,75,Governor,Valdez,DEM,22450,71.2
2018,75,Governor,Tippetts,LIB,508,1.6
2018,75,Lieutenant Governor,Patrick,REP,7617,24.5
2018,75,Lieutenant Governor,Collier,DEM,22684,72.8
2018,75,Lieutenant Governor,McKennon,LIB,851,2.7
2018,75,Attorney General,Paxton,REP,7303,23.4
2018,76,U.S. Senate,Cruz,REP,20182,35.7
2018,76,U.S. Senate,O'Rourke,DEM,36009,63.7
2018,76,U.S. Senate,Dikeman,LIB,335,0.6
2018,76,Governor,Abbott,REP,23352,41.4
2018,76,Governor,Valdez,DEM,32291,57.2
2018,76,Governor,Tippetts,LIB,778,1.4
2018,76,Lieutenant Governor,Patrick,REP,21072,37.4
2018,76,Lieutenant Governor,Collier,DEM,34299,60.9
2018,76,Lieutenant Governor,McKennon,LIB,936,1.7
2018,76,Attorney General,Paxton,REP,20248,36.0
2018,77,U.S. Senate,Cruz,REP,7981,16.6
2018,77,U.S. Senate,O'Rourke,DEM,39825,82.8
2018,77,U.S. Senate,Dikeman,LIB,289,0.6
2018,77,Governor,Abbott,REP,10478,22.1
2018,77,Governor,Valdez,DEM,36069,76.1
2018,77,Governor,Tippetts,LIB,841,1.8
2018,77,Lieutenant Governor,Patrick,REP,9268,19.8
2018,77,Lieutenant Governor,Collier,DEM,36179,77.1
2018,77,Lieutenant Governor,McKennon,LIB,1460,3.1
2018,77,Attorney General,Paxton,REP,8622,18.4
2018,78,U.S. Senate,Cruz,REP,19730,33.1
2018,78,U.S. Senate,O'Rourke,DEM,39566,66.3
2018,78,U.S. Senate,Dikeman,LIB,376,0.6
2018,78,Governor,Abbott,REP,23531,40.0
2018,78,Governor,Valdez,DEM,34086,57.9
2018,78,Governor,Tippetts,LIB,1214,2.1
2018,78,Lieutenant Governor,Patrick,REP,21522,37.1
2018,78,Lieutenant Governor,Collier,DEM,34664,59.8
2018,78,Lieutenant Governor,McKennon,LIB,1829,3.2
2018,78,Attorney General,Paxton,REP,20624,35.6
2018,79,U.S. Senate,Cruz,REP,14002,25.9
2018,79,U.S. Senate,O'Rourke,DEM,39723,73.5
2018,79,U.S. Senate,Dikeman,LIB,294,0.5
2018,79,Governor,Abbott,REP,17343,32.5
2018,79,Governor,Valdez,DEM,35061,65.7
2018,79,Governor,Tippetts,LIB,956,1.8
2018,79,Lieutenant Governor,Patrick,REP,15585,29.5
2018,79,Lieutenant Governor,Collier,DEM,35613,67.5
2018,79,Lieutenant Governor,McKennon,LIB,1559,3.0
2018,79,Attorney General,Paxton,REP,14784,28.0
2018,80,U.S. Senate,Cruz,REP,17721,43.2
2018,80,U.S. Senate,O'Rourke,DEM,22963,55.9
2018,80,U.S. Senate,Dikeman,LIB,360,0.9
2018,80,Governor,Abbott,REP,19747,48.6
2018,80,Governor,Valdez,DEM,20461,50.3
2018,80,Governor,Tippetts,LIB,463,1.1
2018,80,Lieutenant Governor,Patrick,REP,17266,43.0
2018,80,Lieutenant Governor,Collier,DEM,21968,54.8
2018,80,Lieutenant Governor,McKennon,LIB,877,2.2
2018,80,Attorney General,Paxton,REP,16352,40.9
2018,81,U.S. Senate,Cruz,REP,24261,69.5
2018,81,U.S. Senate,O'Rourke,DEM,10357,29.7
2018,81,U.S. Senate,Dikeman,LIB,284,0.8
2018,81,Governor,Abbott,REP,25331,72.4
2018,81,Governor,Valdez,DEM,9194,26.3
2018,81,Governor,Tippetts,LIB,466,1.3
2018,81,Lieutenant Governor,Patrick,REP,23959,68.8
2018,81,Lieutenant Governor,Collier,DEM,10068,28.9
2018,81,Lieutenant Governor,McKennon,LIB,802,2.3
2018,81,Attorney General,Paxton,REP,23900,68.8
2018,82,U.S. Senate,Cruz,REP,36356,76.5
2018,82,U.S. Senate,O'Rourke,DEM,10777,22.7
2018,82,U.S. Senate,Dikeman,LIB,391,0.8
2018,82,Governor,Abbott,REP,37592,79.3
2018,82,Governor,Valdez,DEM,9069,19.1
2018,82,Governor,Tippetts,LIB,736,1.6
2018,82,Lieutenant Governor,Patrick,REP,35458,75.2
2018,82,Lieutenant Governor,Collier,DEM,10538,22.4
2018,82,Lieutenant Governor,McKennon,LIB,1148,2.4
2018,82,Attorney General,Paxton,REP,35857,76.1
2018,83,U.S. Senate,Cruz,REP,45702,75.6
2018,83,U.S. Senate,O'Rourke,DEM,14386,23.8
2018,83,U.S. Senate,Dikeman,LIB,402,0.7
2018,83,Governor,Abbott,REP,47080,78.1
2018,83,Governor,Valdez,DEM,12094,20.1
2018,83,Governor,Tippetts,LIB,1105,1.8
2018,83,Lieutenant Governor,Patrick,REP,42828,71.4
2018,83,Lieutenant Governor,Collier,DEM,15634,26.1
2018,83,Lieutenant Governor,McKennon,LIB,1529,2.5
2018,83,Attorney General,Paxton,REP,44301,73.9
2018,84,U.S. Senate,Cruz,REP,26594,55.5
2018,84,U.S. Senate,O'Rourke,DEM,20894,43.6
2018,84,U.S. Senate,Dikeman,LIB,414,0.9
2018,84,Governor,Abbott,REP,28448,59.7
2018,84,Governor,Valdez,DEM,18038,37.8
2018,84,Governor,Tippetts,LIB,1187,2.5
2018,84,Lieutenant Governor,Patrick,REP,25962,54.7
2018,84,Lieutenant Governor,Collier,DEM,19945,42.0
2018,84,Lieutenant Governor,McKennon,LIB,1548,3.3
2018,84,Attorney General,Paxton,REP,26292,55.5
2018,85,U.S. Senate,Cruz,REP,48171,66.2
2018,85,U.S. Senate,O'Rourke,DEM,24172,33.2
2018,85,U.S. Senate,Dikeman,LIB,427,0.6
2018,85,Governor,Abbott,REP,50762,69.9
2018,85,Governor,Valdez,DEM,21097,29.1
2018,85,Governor,Tippetts,LIB,754,1.0
2018,85,Lieutenant Governor,Patrick,REP,47454,65.6
2018,85,Lieutenant Governor,Collier,DEM,23796,32.9
2018,85,Lieutenant Governor,McKennon,LIB,1098,1.5
2018,85,Attorney General,Paxton,REP,46905,65.0
2018,86,U.S. Senate,Cruz,REP,46806,79.7
2018,86,U.S. Senate,O'Rourke,DEM,11498,19.6
2018,86,U.S. Senate,Dikeman,LIB,419,0.7
2018,86,Governor,Abbott,REP,48077,82.0
2018,86,Governor,Valdez,DEM,9748,16.6
2018,86,Governor,Tippetts,LIB,793,1.4
2018,86,Lieutenant Governor,Patrick,REP,44914,77.0
2018,86,Lieutenant Governor,Collier,DEM,12080,20.7
2018,86,Lieutenant Governor,McKennon,LIB,1354,2.3
2018,86,Attorney General,Paxton,REP,45751,78.5
2018,87,U.S. Senate,Cruz,REP,33321,76.4
2018,87,U.S. Senate,O'Rourke,DEM,9875,22.7
2018,87,U.S. Senate,Dikeman,LIB,393,0.9
2018,87,Governor,Abbott,REP,34006,78.2
2018,87,Governor,Valdez,DEM,8831,20.3
2018,87,Governor,Tippetts,LIB,645,1.5
2018,87,Lieutenant Governor,Patrick,REP,31430,72.6
2018,87,Lieutenant Governor,Collier,DEM,10754,24.9
2018,87,Lieutenant Governor,McKennon,LIB,1089,2.5
2018,87,Attorney General,Paxton,REP,32459,75.1
2018,88,U.S. Senate,Cruz,REP,38965,81.6
2018,88,U.S. Senate,O'Rourke,DEM,8517,17.8
2018,88,U.S. Senate,Dikeman,LIB,281,0.6
2018,88,Governor,Abbott,REP,39571,82.9
2018,88,Governor,Valdez,DEM,7542,15.8
2018,88,Governor,Tippetts,LIB,594,1.2
2018,88,Lieutenant Governor,Patrick,REP,35646,75.2
2018,88,Lieutenant Governor,Collier,DEM,10676,22.5
2018,88,Lieutenant Governor,McKennon,LIB,1088,2.3
2018,88,Attorney General,Paxton,REP,37699,79.6
2018,89,U.S. Senate,Cruz,REP,37580,56.0
2018,89,U.S. Senate,O'Rourke,DEM,28848,43.0
2018,89,U.S. Senate,Dikeman,LIB,625,0.9
2018,89,Governor,Abbott,REP,40988,61.5
2018,89,Governor,Valdez,DEM,24404,36.6
2018,89,Governor,Tippetts,LIB,1275,1.9
2018,89,Lieutenant Governor,Patrick,REP,37741,57.0
2018,89,Lieutenant Governor,Collier,DEM,26879,40.6
2018,89,Lieutenant Governor,McKennon,LIB,1571,2.4
2018,89,Attorney General,Paxton,REP,37007,55.9
2018,90,U.S. Senate,Cruz,REP,10432,26.3
2018,90,U.S. Senate,O'Rourke,DEM,29015,73.1
2018,90,U.S. Senate,Dikeman,LIB,272,0.7
2018,90,Governor,Abbott,REP,12015,30.4
2018,90,Governor,Valdez,DEM,26803,67.9
2018,90,Governor,Tippetts,LIB,644,1.6
2018,90,Lieutenant Governor,Patrick,REP,10836,27.6
2018,90,Lieutenant Governor,Collier,DEM,27519,70.2
2018,90,Lieutenant Governor,McKennon,LIB,861,2.2
2018,90,Attorney General,Paxton,REP,10522,26.9
2018,91,U.S. Senate,Cruz,REP,34211,59.1
2018,91,U.S. Senate,O'Rourke,DEM,23153,40.0
2018,91,U.S. Senate,Dikeman,LIB,557,1.0
2018,91,Governor,Abbott,REP,36915,63.9
2018,91,Governor,Valdez,DEM,19733,34.2
2018,91,Governor,Tippetts,LIB,1126,1.9
2018,91,Lieutenant Governor,Patrick,REP,34677,60.2
2018,91,Lieutenant Governor,Collier,DEM,21450,37.3
2018,91,Lieutenant Governor,McKennon,LIB,1440,2.5
2018,91,Attorney General,Paxton,REP,33864,59.0
2018,92,U.S. Senate,Cruz,REP,15153,37.5
2018,92,U.S. Senate,O'Rourke,DEM,24968,61.7
2018,92,U.S. Senate,Dikeman,LIB,335,0.8
2018,92,Governor,Abbott,REP,17064,42.4
2018,92,Governor,Valdez,DEM,22422,55.7
2018,92,Governor,Tippetts,LIB,804,2.0
2018,92,Lieutenant Governor,Patrick,REP,15511,38.6
2018,92,Lieutenant Governor,Collier,DEM,23604,58.8
2018,92,Lieutenant Governor,McKennon,LIB,1023,2.5
2018,92,Attorney General,Paxton,REP,15114,37.7
2018,93,U.S. Senate,Cruz,REP,30154,56.5
2018,93,U.S. Senate,O'Rourke,DEM,22805,42.7
2018,93,U.S. Senate,Dikeman,LIB,442,0.8
2018,93,Governor,Abbott,REP,32735,61.5
2018,93,Governor,Valdez,DEM,19518,36.7
2018,93,Governor,Tippetts,LIB,978,1.8
2018,93,Lieutenant Governor,Patrick,REP,30551,57.6
2018,93,Lieutenant Governor,Collier,DEM,21172,39.9
2018,93,Lieutenant Governor,McKennon,LIB,1342,2.5
2018,93,Attorney General,Paxton,REP,30015,56.7
2018,94,U.S. Senate,Cruz,REP,38066,55.1
2018,94,U.S. Senate,O'Rourke,DEM,30385,44.0
2018,94,U.S. Senate,Dikeman,LIB,670,1.0
2018,94,Governor,Abbott,REP,41692,60.5
2018,94,Governor,Valdez,DEM,25794,37.4
2018,94,Governor,Tippetts,LIB,1463,2.1
2018,94,Lieutenant Governor,Patrick,REP,38438,55.9
2018,94,Lieutenant Governor,Collier,DEM,28442,41.4
2018,94,Lieutenant Governor,McKennon,LIB,1843,2.7
2018,94,Attorney General,Paxton,REP,37618,54.9
2018,95,U.S. Senate,Cruz,REP,9945,21.6
2018,95,U.S. Senate,O'Rourke,DEM,35704,77.7
2018,95,U.S. Senate,Dikeman,LIB,307,0.7
2018,95,Governor,Abbott,REP,11576,25.2
2018,95,Governor,Valdez,DEM,33584,73.2
2018,95,Governor,Tippetts,LIB,728,1.6
2018,95,Lieutenant Governor,Patrick,REP,10263,22.4
2018,95,Lieutenant Governor,Collier,DEM,34625,75.6
2018,95,Lieutenant Governor,McKennon,LIB,893,2.0
2018,95,Attorney General,Paxton,REP,9891,21.6
2018,96,U.S. Senate,Cruz,REP,37465,55.4
2018,96,U.S. Senate,O'Rourke,DEM,29662,43.8
2018,96,U.S. Senate,Dikeman,LIB,538,0.8
2018,96,Governor,Abbott,REP,40846,60.5
2018,96,Governor,Valdez,DEM,25501,37.8
2018,96,Governor,Tippetts,LIB,1146,1.7
2018,96,Lieutenant Governor,Patrick,REP,37740,56.0
2018,96,Lieutenant Governor,Collier,DEM,28125,41.8
2018,96,Lieutenant Governor,McKennon,LIB,1487,2.2
2018,96,Attorney General,Paxton,REP,37190,55.4
2018,97,U.S. Senate,Cruz,REP,36194,54.8
2018,97,U.S. Senate,O'Rourke,DEM,29325,44.4
2018,97,U.S. Senate,Dikeman,LIB,572,0.9
2018,97,Governor,Abbott,REP,39928,60.6
2018,97,Governor,Valdez,DEM,24649,37.4
2018,97,Governor,Tippetts,LIB,1285,2.0
2018,97,Lieutenant Governor,Patrick,REP,36593,55.8
2018,97,Lieutenant Governor,Collier,DEM,27343,41.7
2018,97,Lieutenant Governor,McKennon,LIB,1691,2.6
2018,97,Attorney General,Paxton,REP,35896,54.9
2018,98,U.S. Senate,Cruz,REP,51053,62.5
2018,98,U.S. Senate,O'Rourke,DEM,29922,36.7
2018,98,U.S. Senate,Dikeman,LIB,655,0.8
2018,98,Governor,Abbott,REP,56000,68.9
2018,98,Governor,Valdez,DEM,23752,29.2
2018,98,Governor,Tippetts,LIB,1555,1.9
2018,98,Lieutenant Governor,Patrick,REP,51886,64.0
2018,98,Lieutenant Governor,Collier,DEM,27187,33.5
2018,98,Lieutenant Governor,McKennon,LIB,1962,2.4
2018,98,Attorney General,Paxton,REP,51054,63.2
2018,99,U.S. Senate,Cruz,REP,31621,56.6
2018,99,U.S. Senate,O'Rourke,DEM,23700,42.5
2018,99,U.S. Senate,Dikeman,LIB,504,0.9
2018,99,Governor,Abbott,REP,34172,61.3
2018,99,Governor,Valdez,DEM,20521,36.8
2018,99,Governor,Tippetts,LIB,1011,1.8
2018,99,Lieutenant Governor,Patrick,REP,31882,57.5
