year,district,office,candidate,party,votes,percentage
2024,12,President,Stein,G,1716,0.5
2024,12,President,Trump,R,209675,60.7
2024,12,President,Write-In,W,252,0.1
2024,12,U.S. Senate,Allred,D,138714,40.2
2024,12,U.S. Senate,Andrus,W,14,0.0
2024,12,U.S. Senate,Brown,L,8300,2.4
2024,12,U.S. Senate,Cruz,R,197912,57.4
2024,12,U.S. Senate,Roche,W,73,0.0
2024,13,President,Harris,D,77647,25.6
2024,13,President,Oliver,L,1740,0.6
2024,13,President,Stein,G,1219,0.4
2024,13,President,Trump,R,222444,73.3
2024,13,President,Write-In,W,287,0.1
2024,13,U.S. Senate,Allred,D,80936,26.8
2024,13,U.S. Senate,Andrus,W,44,0.0
2024,13,U.S. Senate,Brown,L,6276,2.1
2024,13,U.S. Senate,Cruz,R,214405,71.1
2024,13,U.S. Senate,Roche,W,86,0.0
2024,14,President,Harris,D,101609,32.5
2024,14,President,Oliver,L,1724,0.6
2024,14,President,Stein,G,1368,0.4
2024,14,President,Trump,R,208133,66.5
2024,14,President,Write-In,W,242,0.1
2024,14,U.S. Senate,Allred,D,106059,34.1
2024,14,U.S. Senate,Andrus,W,8,0.0
2024,14,U.S. Senate,Brown,L,7112,2.3
2024,14,U.S. Senate,Cruz,R,197496,63.6
2024,14,U.S. Senate,Roche,W,22,0.0
2024,15,President,Harris,D,93470,40.6
2024,15,President,Oliver,L,865,0.4
2024,15,President,Stein,G,945,0.4
2024,15,President,Trump,R,134492,58.5
2024,15,President,Write-In,W,175,0.1
2024,15,U.S. Senate,Allred,D,98746,43.7
2024,15,U.S. Senate,Andrus,W,7,0.0
2024,15,U.S. Senate,Brown,L,5302,2.3
2024,15,U.S. Senate,Cruz,R,121645,53.9
2024,15,U.S. Senate,Roche,W,11,0.0
2024,16,President,Harris,D,132189,57.2
2024,16,President,Oliver,L,1322,0.6
2024,16,President,Stein,G,1510,0.7
2024,16,President,Trump,R,95314,41.3
2024,16,President,Write-In,W,600,0.3
2024,16,U.S. Senate,Allred,D,130901,58.3
2024,16,U.S. Senate,Andrus,W,0,0.0
2024,16,U.S. Senate,Brown,L,9158,4.1
2024,16,U.S. Senate,Cruz,R,84616,37.7
2024,16,U.S. Senate,Roche,W,0,0.0
2024,17,President,Harris,D,105151,34.8
2024,17,President,Oliver,L,1771,0.6
2024,17,President,Stein,G,1355,0.4
2024,17,President,Trump,R,193379,64.0
2024,17,President,Write-In,W,558,0.2
2024,17,U.S. Senate,Allred,D,108921,36.3
2024,17,U.S. Senate,Andrus,W,13,0.0
2024,17,U.S. Senate,Brown,L,6503,2.2
2024,17,U.S. Senate,Cruz,R,184926,61.6
2024,17,U.S. Senate,Roche,W,53,0.0
2024,18,President,Harris,D,154658,69.1
2024,18,President,Oliver,L,1370,0.6
2024,18,President,Stein,G,1818,0.8
2024,18,President,Trump,R,65672,29.4
2024,18,President,Write-In,W,198,0.1
2024,18,U.S. Senate,Allred,D,158631,71.3
2024,18,U.S. Senate,Andrus,W,18,0.0
2024,18,U.S. Senate,Brown,L,6010,2.7
2024,18,U.S. Senate,Cruz,R,57733,26.0
2024,18,U.S. Senate,Roche,W,31,0.0
2024,19,President,Harris,D,66862,23.7
2024,19,President,Oliver,L,1655,0.6
2024,19,President,Stein,G,923,0.3
2024,19,President,Trump,R,212708,75.3
2024,19,President,Write-In,W,186,0.1
2024,19,U.S. Senate,Allred,D,69100,24.6
2024,19,U.S. Senate,Andrus,W,17,0.0
2024,19,U.S. Senate,Brown,L,6622,2.4
2024,19,U.S. Senate,Cruz,R,204554,73.0
2024,19,U.S. Senate,Roche,W,36,0.0
2024,20,President,Harris,D,147731,59.9
2024,20,President,Oliver,L,1272,0.5
2024,20,President,Stein,G,1533,0.6
2024,20,President,Trump,R,95409,38.7
2024,20,President,Write-In,W,667,0.3
2024,20,U.S. Senate,Allred,D,151198,63.1
2024,20,U.S. Senate,Andrus,W,14,0.0
2024,20,U.S. Senate,Brown,L,6302,2.6
2024,20,U.S. Senate,Cruz,R,81999,34.2
2024,20,U.S. Senate,Roche,W,0,0.0
2024,21,President,Harris,D,163529,37.6
2024,21,President,Oliver,L,3014,0.7
2024,21,President,Stein,G,1816,0.4
2024,21,President,Trump,R,266214,61.1
2024,21,President,Write-In,W,919,0.2
2024,21,U.S. Senate,Allred,D,169433,39.1
2024,21,U.S. Senate,Andrus,W,33,0.0
2024,21,U.S. Senate,Brown,L,9402,2.2
2024,21,U.S. Senate,Cruz,R,254171,58.7
2024,21,U.S. Senate,Roche,W,26,0.0
2024,22,President,Harris,D,136415,39.2
2024,22,President,Oliver,L,1995,0.6
2024,22,President,Stein,G,4569,1.3
2024,22,President,Trump,R,204250,58.7
2024,22,President,Write-In,W,956,0.3
2024,22,U.S. Senate,Allred,D,143469,41.7
2024,22,U.S. Senate,Andrus,W,12,0.0
2024,22,U.S. Senate,Brown,L,8386,2.4
2024,22,U.S. Senate,Cruz,R,191937,55.8
2024,22,U.S. Senate,Roche,W,11,0.0
2024,23,President,Harris,D,127466,41.7
2024,23,President,Oliver,L,1555,0.5
2024,23,President,Stein,G,1337,0.4
2024,23,President,Trump,R,174884,57.2
2024,23,President,Write-In,W,719,0.2
2024,23,U.S. Senate,Allred,D,132779,44.4
2024,23,U.S. Senate,Andrus,W,38,0.0
2024,23,U.S. Senate,Brown,L,7404,2.5
2024,23,U.S. Senate,Cruz,R,159131,53.2
2024,23,U.S. Senate,Roche,W,30,0.0
2024,24,President,Harris,D,157912,41.3
2024,24,President,Oliver,L,3066,0.8
2024,24,President,Stein,G,2849,0.7
2024,24,President,Trump,R,217060,56.8
2024,24,President,Write-In,W,1483,0.4
2024,24,U.S. Senate,Allred,D,166005,43.5
2024,24,U.S. Senate,Andrus,W,12,0.0
2024,24,U.S. Senate,Brown,L,7830,2.0
2024,24,U.S. Senate,Cruz,R,208116,54.5
2024,24,U.S. Senate,Roche,W,50,0.0
2024,25,President,Harris,D,106958,31.2
2024,25,President,Oliver,L,2017,0.6
2024,25,President,Stein,G,1815,0.5
2024,25,President,Trump,R,231281,67.5
2024,25,President,Write-In,W,426,0.1
2024,25,U.S. Senate,Allred,D,113435,33.3
2024,25,U.S. Senate,Andrus,W,20,0.0
2024,25,U.S. Senate,Brown,L,7572,2.2
2024,25,U.S. Senate,Cruz,R,219922,64.5
2024,25,U.S. Senate,Roche,W,44,0.0
2024,26,President,Harris,D,149357,37.6
2024,26,President,Oliver,L,2628,0.7
2024,26,President,Stein,G,2707,0.7
2024,26,President,Trump,R,242431,61.0
2024,26,President,Write-In,W,338,0.1
2024,26,U.S. Senate,Allred,D,157320,39.6
2024,26,U.S. Senate,Andrus,W,34,0.0
2024,26,U.S. Senate,Brown,L,8360,2.1
2024,26,U.S. Senate,Cruz,R,231002,58.2
2024,26,U.S. Senate,Roche,W,66,0.0
2024,27,President,Harris,D,99365,34.7
2024,27,President,Oliver,L,1413,0.5
2024,27,President,Stein,G,1028,0.4
2024,27,President,Trump,R,184202,64.3
2024,27,President,Write-In,W,301,0.1
2024,27,U.S. Senate,Allred,D,103943,36.7
2024,27,U.S. Senate,Andrus,W,3,0.0
2024,27,U.S. Senate,Brown,L,6497,2.3
2024,27,U.S. Senate,Cruz,R,172766,61.0
2024,27,U.S. Senate,Roche,W,4,0.0
2024,28,President,Harris,D,114995,45.8
2024,28,President,Oliver,L,1161,0.5
2024,28,President,Stein,G,1048,0.4
2024,28,President,Trump,R,133220,53.1
2024,28,President,Write-In,W,528,0.2
2024,28,U.S. Senate,Allred,D,119798,49.4
2024,28,U.S. Senate,Andrus,W,4,0.0
2024,28,U.S. Senate,Brown,L,6465,2.7
2024,28,U.S. Senate,Cruz,R,116000,47.9
2024,28,U.S. Senate,Roche,W,1,0.0
2024,29,President,Harris,D,92820,59.6
2024,29,President,Oliver,L,721,0.5
2024,29,President,Stein,G,1096,0.7
2024,29,President,Trump,R,61054,39.2
2024,29,President,Write-In,W,97,0.1
2024,29,U.S. Senate,Allred,D,97813,63.8
2024,29,U.S. Senate,Andrus,W,10,0.0
2024,29,U.S. Senate,Brown,L,4851,3.2
2024,29,U.S. Senate,Cruz,R,50652,33.0
2024,29,U.S. Senate,Roche,W,14,0.0
2024,30,President,Harris,D,185466,72.6
2024,30,President,Oliver,L,1625,0.6
2024,30,President,Stein,G,1641,0.6
2024,30,President,Trump,R,65876,25.8
2024,30,President,Write-In,W,976,0.4
2024,30,U.S. Senate,Allred,D,189639,75.0
2024,30,U.S. Senate,Andrus,W,0,0.0
2024,30,U.S. Senate,Brown,L,5724,2.3
2024,30,U.S. Senate,Cruz,R,57322,22.7
2024,30,U.S. Senate,Roche,W,3,0.0
2024,31,President,Harris,D,142612,37.6
2024,31,President,Oliver,L,2833,0.7
2024,31,President,Stein,G,2181,0.6
2024,31,President,Trump,R,230599,60.8
2024,31,President,Write-In,W,1310,0.3
2024,31,U.S. Senate,Allred,D,147192,39.2
2024,31,U.S. Senate,Andrus,W,12,0.0
2024,31,U.S. Senate,Brown,L,9885,2.6
2024,31,U.S. Senate,Cruz,R,218733,58.2
2024,31,U.S. Senate,Roche,W,12,0.0
2024,32,President,Harris,D,145115,60.3
2024,32,President,Oliver,L,1903,0.8
2024,32,President,Stein,G,3824,1.6
2024,32,President,Trump,R,88312,36.7
2024,32,President,Write-In,W,1376,0.6
2024,32,U.S. Senate,Allred,D,151607,63.9
2024,32,U.S. Senate,Andrus,W,0,0.0
2024,32,U.S. Senate,Brown,L,5527,2.3
2024,32,U.S. Senate,Cruz,R,80006,33.7
2024,32,U.S. Senate,Roche,W,2,0.0
2024,33,President,Harris,D,113651,65.6
2024,33,President,Oliver,L,1058,0.6
2024,33,President,Stein,G,2909,1.7
2024,33,President,Trump,R,55269,31.9
2024,33,President,Write-In,W,476,0.3
2024,33,U.S. Senate,Allred,D,118518,69.5
2024,33,U.S. Senate,Andrus,W,10,0.0
2024,33,U.S. Senate,Brown,L,4994,2.9
2024,33,U.S. Senate,Cruz,R,47021,27.6
2024,33,U.S. Senate,Roche,W,19,0.0
2024,34,President,Harris,D,96999,47.3
2024,34,President,Oliver,L,779,0.4
2024,34,President,Stein,G,852,0.4
2024,34,President,Trump,R,106063,51.8
2024,34,President,Write-In,W,223,0.1
2024,34,U.S. Senate,Allred,D,103724,51.8
2024,34,U.S. Senate,Andrus,W,4,0.0
2024,34,U.S. Senate,Brown,L,4970,2.5
2024,34,U.S. Senate,Cruz,R,91455,45.7
2024,34,U.S. Senate,Roche,W,4,0.0
2024,35,President,Harris,D,176214,65.8
2024,35,President,Oliver,L,1770,0.7
2024,35,President,Stein,G,2323,0.9
2024,35,President,Trump,R,86521,32.3
2024,35,President,Write-In,W,1011,0.4
2024,35,U.S. Senate,Allred,D,180330,68.4
2024,35,U.S. Senate,Andrus,W,15,0.0
2024,35,U.S. Senate,Brown,L,7667,2.9
2024,35,U.S. Senate,Cruz,R,75643,28.7
2024,35,U.S. Senate,Roche,W,12,0.0
2024,36,President,Harris,D,94136,31.1
2024,36,President,Oliver,L,1492,0.5
2024,36,President,Stein,G,1737,0.6
2024,36,President,Trump,R,205595,67.8
2024,36,President,Write-In,W,190,0.1
2024,36,U.S. Senate,Allred,D,99184,32.9
2024,36,U.S. Senate,Andrus,W,17,0.0
2024,36,U.S. Senate,Brown,L,6829,2.3
2024,36,U.S. Senate,Cruz,R,195036,64.8
2024,36,U.S. Senate,Roche,W,39,0.0
2024,37,President,Harris,D,259547,73.2
2024,37,President,Oliver,L,2948,0.8
2024,37,President,Stein,G,3725,1.1
2024,37,President,Trump,R,85851,24.2
2024,37,President,Write-In,W,2425,0.7
2024,37,U.S. Senate,Allred,D,264593,75.3
2024,37,U.S. Senate,Andrus,W,0,0.0
2024,37,U.S. Senate,Brown,L,8072,2.3
2024,37,U.S. Senate,Cruz,R,78800,22.4
2024,37,U.S. Senate,Roche,W,0,0.0
2024,38,President,Harris,D,134998,38.7
2024,38,President,Oliver,L,2484,0.7
2024,38,President,Stein,G,3626,1.0
2024,38,President,Trump,R,207050,59.4
2024,38,President,Write-In,W,247,0.1
2024,38,U.S. Senate,Allred,D,142168,40.8
2024,38,U.S. Senate,Andrus,W,8,0.0
2024,38,U.S. Senate,Brown,L,8500,2.4
2024,38,U.S. Senate,Cruz,R,197294,56.7
2024,38,U.S. Senate,Roche,W,58,0.0
