year,district,office,candidate,party,votes,percentage
2020,12,U.S. Representative,Welch,D,121250,33.0
2020,12,U.S. Representative,Holcomb,L,11918,3.2
2020,13,U.S. Representative,Jackson,R,217121,79.4
2020,13,U.S. Representative,Trujillo,D,50475,18.5
2020,13,U.S. Representative,Westbrook,L,5907,2.2
2020,14,U.S. Representative,Weber,R,190541,61.6
2020,14,U.S. Representative,Bell,D,118574,38.4
2020,15,U.S. Representative,Gonzalez,D,115606,50.5
2020,15,U.S. Representative,De La Cruz-Hernandez,R,109019,47.6
2020,15,U.S. Representative,Leone,L,4295,1.9
2020,16,U.S. Representative,Escobar,D,154108,64.7
2020,16,U.S. Representative,Armendariz-Jackson,R,84006,35.3
2020,17,U.S. Representative,Sessions,R,171386,55.8
2020,17,U.S. Representative,Kennedy,D,125565,40.9
2020,17,U.S. Representative,Brown,L,9918,3.2
2020,18,U.S. Representative,Jackson Lee,D,180952,73.3
2020,18,U.S. Representative,Champion,R,58033,23.5
2020,18,U.S. Representative,Spencer,L,4514,1.8
2020,18,U.S. Representative,Duncan,I,3396,1.4
2020,19,U.S. Representative,Arrington,R,198193,74.8
2020,19,U.S. Representative,Watson,D,60572,22.9
2020,19,U.S. Representative,Burnes,L,6271,2.4
2020,2,U.S. Representative,Crenshaw,R,192828,55.6
2020,2,U.S. Representative,Ladjevardian,D,148374,42.8
2020,2,U.S. Representative,Scheirman,L,5524,1.6
2020,20,U.S. Representative,Castro,D,175078,64.7
2020,20,U.S. Representative,Garza,R,89628,33.1
2020,20,U.S. Representative,Blunt,L,6017,2.2
2020,21,U.S. Representative,Roy,R,235741,52.0
2020,21,U.S. Representative,Davis,D,205780,45.4
2020,21,U.S. Representative,DiBianca,L,8666,1.9
2020,21,U.S. Representative,Wakely,G,3564,0.8
2020,22,U.S. Representative,Nehls,R,210259,51.5
2020,22,U.S. Representative,Kulkarni,D,181998,44.6
2020,22,U.S. Representative,LeBlanc,L,15791,3.9
2020,23,U.S. Representative,Gonzales,R,149417,50.6
2020,23,U.S. Representative,Ortiz Jones,D,137740,46.6
2020,23,U.S. Representative,Villela,L,8371,2.8
2020,24,U.S. Representative,Van Duyne,R,167910,48.8
2020,24,U.S. Representative,Valenzuela,D,163326,47.5
2020,24,U.S. Representative,Hamilton,L,5647,1.6
2020,24,U.S. Representative,Kuzmich,I,4229,1.2
2020,24,U.S. Representative,Bauer,I,2909,0.8
2020,25,U.S. Representative,Williams,R,220009,55.9
2020,25,U.S. Representative,Oliver,D,165676,42.1
2020,25,U.S. Representative,Kelsey,L,7728,2.0
2020,26,U.S. Representative,Burgess,R,261963,60.6
2020,26,U.S. Representative,Iannuzzi,D,161009,37.3
2020,26,U.S. Representative,Boler,L,9243,2.1
2020,27,U.S. Representative,Cloud,R,172305,63.1
2020,27,U.S. Representative,De La Fuente,D,95466,34.9
2020,27,U.S. Representative,Gray,L,5482,2.0
2020,28,U.S. Representative,Cuellar,D,137492,58.3
2020,28,U.S. Representative,Whitten,R,91910,39.0
2020,28,U.S. Representative,Congdon,L,6426,2.7
2020,29,U.S. Representative,Garcia,D,111305,71.1
2020,29,U.S. Representative,Blanco,R,42840,27.4
2020,29,U.S. Representative,Kurtz,L,2328,1.5
2020,3,U.S. Representative,Taylor,R,230512,55.1
2020,3,U.S. Representative,Seikaly,D,179458,42.9
2020,3,U.S. Representative,Claytor,L,8621,2.1
2020,30,U.S. Representative,Bernice Johnson,D,204928,77.5
2020,30,U.S. Representative,Pennie,R,48685,18.4
2020,30,U.S. Representative,Williams,I,10851,4.1
2020,31,U.S. Representative,Carter,R,211464,53.5
2020,31,U.S. Representative,Imam,D,174981,44.3
2020,31,U.S. Representative,Patterson,L,8857,2.2
2020,32,U.S. Representative,Allred,D,178542,51.9
2020,32,U.S. Representative,Collins,R,157867,45.9
2020,32,U.S. Representative,Mowrey Peterson,L,4946,1.4
2020,32,U.S. Representative,Sigmon,I,2332,0.7
2020,33,U.S. Representative,Veasey,D,105317,66.8
2020,33,U.S. Representative,Cordova Vasquez,R,39638,25.2
2020,33,U.S. Representative,Quintanilla,I,8071,5.1
2020,33,U.S. Representative,Reeves,L,2586,1.6
2020,33,U.S. Representative,Welton,I,1994,1.3
2020,34,U.S. Representative,Vela,D,111488,55.4
2020,34,U.S. Representative,Gonzalez,R,84170,41.8
2020,34,U.S. Representative,Cristo,L,3225,1.6
2020,34,U.S. Representative,Royal,I,2247,1.1
2020,35,U.S. Representative,Doggett,D,176373,65.4
2020,35,U.S. Representative,Garcia Sharon,R,80795,29.9
2020,35,U.S. Representative,Loewe,L,7393,2.7
2020,35,U.S. Representative,Mata,I,5236,1.9
2020,36,U.S. Representative,Babin,R,222712,73.6
2020,36,U.S. Representative,Lewis,D,73410,24.3
2020,36,U.S. Representative,Abbey,L,4848,1.6
2020,36,U.S. Representative,Ridley,G,1571,0.5
2020,4,U.S. Representative,Fallon,R,253693,75.1
2020,4,U.S. Representative,Foster,D,76237,22.6
2020,4,U.S. Representative,Antonelli,L,6327,1.9
2020,4,U.S. Representative,Jones,W,1616,0.5
2020,5,U.S. Representative,Gooden,R,173836,62.0
2020,5,U.S. Representative,Salter,D,100743,35.9
2020,5,U.S. Representative,Hale,L,5834,2.1
2020,6,U.S. Representative,Wright,R,179507,52.8
2020,6,U.S. Representative,Daniel,D,149530,44.0
2020,6,U.S. Representative,Black,L,10955,3.2
2020,7,U.S. Representative,Fletcher,D,159529,50.8
2020,7,U.S. Representative,Hunt,R,149054,47.5
2020,7,U.S. Representative,Kelly,L,5542,1.8
2020,8,U.S. Representative,Brady,R,277327,72.5
2020,8,U.S. Representative,Hernandez,D,97408,25.5
2020,8,U.S. Representative,Duncan,L,7735,2.0
2020,9,U.S. Representative,Green,D,172938,75.5
2020,9,U.S. Representative,Teague,R,49575,21.6
2020,9,U.S. Representative,Sosa,L,6594,2.9
