year,district,office,candidate,party,votes,percentage
2024,6,President,Harris,D,23647,28.6
2024,6,President,Oliver,L,442,0.5
2024,6,President,Stein,G,301,0.4
2024,6,President,Trump,R,58006,70.1
2024,6,President,Write-In,W,310,0.4
2024,6,U.S. Senate,Allred,D,24414,29.8
2024,6,U.S. Senate,Andrus,W,4,0.0
2024,6,U.S. Senate,Brown,L,1610,2.0
2024,6,U.S. Senate,Cruz,R,55915,68.2
2024,6,U.S. Senate,Roche,W,9,0.0
2024,7,President,Harris,D,21764,26.6
2024,7,President,Oliver,L,401,0.5
2024,7,President,Stein,G,213,0.3
2024,7,President,Trump,R,59261,72.5
2024,7,President,Write-In,W,56,0.1
2024,7,U.S. Senate,Allred,D,22169,27.3
2024,7,U.S. Senate,Andrus,W,66,0.1
2024,7,U.S. Senate,Brown,L,1523,1.9
2024,7,U.S. Senate,Cruz,R,57508,70.8
2024,7,U.S. Senate,Roche,W,12,0.0
2024,8,President,Harris,D,14695,19.0
2024,8,President,Oliver,L,300,0.4
2024,8,President,Stein,G,216,0.3
2024,8,President,Trump,R,61850,80.2
2024,8,President,Write-In,W,100,0.1
2024,8,U.S. Senate,Allred,D,15683,20.5
2024,8,U.S. Senate,Andrus,W,6,0.0
2024,8,U.S. Senate,Brown,L,1369,1.8
2024,8,U.S. Senate,Cruz,R,59615,77.8
2024,8,U.S. Senate,Roche,W,2,0.0
2024,9,President,Harris,D,18374,20.7
2024,9,President,Oliver,L,350,0.4
2024,9,President,Stein,G,190,0.2
2024,9,President,Trump,R,69877,78.6
2024,9,President,Write-In,W,91,0.1
2024,9,U.S. Senate,Allred,D,19036,21.6
2024,9,U.S. Senate,Andrus,W,4,0.0
2024,9,U.S. Senate,Brown,L,1633,1.9
2024,9,U.S. Senate,Cruz,R,67393,76.5
2024,9,U.S. Senate,Roche,W,1,0.0
2024,10,President,Harris,D,33850,33.9
2024,10,President,Oliver,L,521,0.5
2024,10,President,Stein,G,351,0.4
2024,10,President,Trump,R,64763,64.9
2024,10,President,Write-In,W,333,0.3
2024,10,U.S. Senate,Allred,D,35685,36.1
2024,10,U.S. Senate,Andrus,W,4,0.0
2024,10,U.S. Senate,Brown,L,2049,2.1
2024,10,U.S. Senate,Cruz,R,61020,61.8
2024,10,U.S. Senate,Roche,W,17,0.0
2024,11,President,Harris,D,17205,21.5
2024,11,President,Oliver,L,277,0.3
2024,11,President,Stein,G,169,0.2
2024,11,President,Trump,R,62204,77.8
2024,11,President,Write-In,W,59,0.1
2024,11,U.S. Senate,Allred,D,17690,22.3
2024,11,U.S. Senate,Andrus,W,4,0.0
2024,11,U.S. Senate,Brown,L,1196,1.5
2024,11,U.S. Senate,Cruz,R,60535,76.2
2024,11,U.S. Senate,Roche,W,10,0.0
2024,12,President,Harris,D,21875,24.8
2024,12,President,Oliver,L,463,0.5
2024,12,President,Stein,G,236,0.3
2024,12,President,Trump,R,65383,74.2
2024,12,President,Write-In,W,103,0.1
2024,12,U.S. Senate,Allred,D,22751,26.0
2024,12,U.S. Senate,Andrus,W,0,0.0
2024,12,U.S. Senate,Brown,L,1727,2.0
2024,12,U.S. Senate,Cruz,R,63076,72.0
2024,12,U.S. Senate,Roche,W,3,0.0
2024,13,President,Harris,D,18182,24.0
2024,13,President,Oliver,L,350,0.5
2024,13,President,Stein,G,191,0.3
2024,13,President,Trump,R,56885,75.2
2024,13,President,Write-In,W,65,0.1
2024,13,U.S. Senate,Allred,D,19333,25.7
2024,13,U.S. Senate,Andrus,W,8,0.0
2024,13,U.S. Senate,Brown,L,1457,1.9
2024,13,U.S. Senate,Cruz,R,54481,72.4
2024,13,U.S. Senate,Roche,W,15,0.0
2024,14,President,Harris,D,29112,38.8
2024,14,President,Oliver,L,676,0.9
2024,14,President,Stein,G,471,0.6
2024,14,President,Trump,R,44695,59.6
2024,14,President,Write-In,W,99,0.1
2024,14,U.S. Senate,Allred,D,29984,40.1
2024,14,U.S. Senate,Andrus,W,4,0.0
2024,14,U.S. Senate,Brown,L,2260,3.0
2024,14,U.S. Senate,Cruz,R,42586,56.9
2024,14,U.S. Senate,Roche,W,30,0.0
2024,15,President,Harris,D,35116,35.8
2024,15,President,Oliver,L,688,0.7
2024,15,President,Stein,G,552,0.6
2024,15,President,Trump,R,61581,62.8
2024,15,President,Write-In,W,72,0.1
2024,15,U.S. Senate,Allred,D,36537,37.3
2024,15,U.S. Senate,Andrus,W,9,0.0
2024,15,U.S. Senate,Brown,L,1959,2.0
2024,15,U.S. Senate,Cruz,R,59461,60.7
2024,15,U.S. Senate,Roche,W,23,0.0
2024,16,President,Harris,D,21611,21.1
2024,16,President,Oliver,L,430,0.4
2024,16,President,Stein,G,251,0.2
2024,16,President,Trump,R,79920,78.2
2024,16,President,Write-In,W,21,0.0
2024,16,U.S. Senate,Allred,D,23018,22.6
2024,16,U.S. Senate,Andrus,W,5,0.0
2024,16,U.S. Senate,Brown,L,1719,1.7
2024,16,U.S. Senate,Cruz,R,77128,75.7
2024,16,U.S. Senate,Roche,W,11,0.0
2024,17,President,Harris,D,28281,33.5
2024,17,President,Oliver,L,521,0.6
2024,17,President,Stein,G,355,0.4
2024,17,President,Trump,R,55184,65.3
2024,17,President,Write-In,W,203,0.2
2024,17,U.S. Senate,Allred,D,29281,35.0
2024,17,U.S. Senate,Andrus,W,3,0.0
2024,17,U.S. Senate,Brown,L,2168,2.6
2024,17,U.S. Senate,Cruz,R,52239,62.4
2024,17,U.S. Senate,Roche,W,1,0.0
2024,18,President,Harris,D,14320,17.0
2024,18,President,Oliver,L,275,0.3
2024,18,President,Stein,G,143,0.2
2024,18,President,Trump,R,69304,82.5
2024,18,President,Write-In,W,10,0.0
2024,18,U.S. Senate,Allred,D,15482,18.5
2024,18,U.S. Senate,Andrus,W,5,0.0
2024,18,U.S. Senate,Brown,L,1634,2.0
2024,18,U.S. Senate,Cruz,R,66421,79.5
2024,18,U.S. Senate,Roche,W,12,0.0
2024,19,President,Harris,D,36281,28.3
2024,19,President,Oliver,L,856,0.7
2024,19,President,Stein,G,455,0.4
2024,19,President,Trump,R,90401,70.5
2024,19,President,Write-In,W,284,0.2
2024,19,U.S. Senate,Allred,D,37605,29.4
2024,19,U.S. Senate,Andrus,W,4,0.0
2024,19,U.S. Senate,Brown,L,2610,2.0
2024,19,U.S. Senate,Cruz,R,87572,68.5
2024,19,U.S. Senate,Roche,W,6,0.0
2024,20,President,Harris,D,48812,42.1
2024,20,President,Oliver,L,966,0.8
2024,20,President,Stein,G,656,0.6
2024,20,President,Trump,R,64974,56.1
2024,20,President,Write-In,W,467,0.4
2024,20,U.S. Senate,Allred,D,49869,43.5
2024,20,U.S. Senate,Andrus,W,0,0.0
2024,20,U.S. Senate,Brown,L,3077,2.7
2024,20,U.S. Senate,Cruz,R,61704,53.8
2024,20,U.S. Senate,Roche,W,0,0.0
2024,21,President,Harris,D,17224,20.5
2024,21,President,Oliver,L,350,0.4
2024,21,President,Stein,G,204,0.2
2024,21,President,Trump,R,66191,78.7
2024,21,President,Write-In,W,140,0.2
2024,21,U.S. Senate,Allred,D,18069,21.7
2024,21,U.S. Senate,Andrus,W,0,0.0
2024,21,U.S. Senate,Brown,L,1342,1.6
2024,21,U.S. Senate,Cruz,R,63739,76.7
2024,21,U.S. Senate,Roche,W,0,0.0
2024,22,President,Harris,D,30272,55.5
2024,22,President,Oliver,L,236,0.4
2024,22,President,Stein,G,204,0.4
2024,22,President,Trump,R,23758,43.5
2024,22,President,Write-In,W,91,0.2
2024,22,U.S. Senate,Allred,D,30561,57.1
2024,22,U.S. Senate,Andrus,W,0,0.0
2024,22,U.S. Senate,Brown,L,877,1.6
2024,22,U.S. Senate,Cruz,R,22041,41.2
2024,22,U.S. Senate,Roche,W,0,0.0
2024,23,President,Harris,D,28924,34.8
2024,23,President,Oliver,L,478,0.6
2024,23,President,Stein,G,365,0.4
2024,23,President,Trump,R,53413,64.2
2024,23,President,Write-In,W,16,0.0
2024,23,U.S. Senate,Allred,D,30276,36.6
2024,23,U.S. Senate,Andrus,W,8,0.0
2024,23,U.S. Senate,Brown,L,2032,2.5
2024,23,U.S. Senate,Cruz,R,50435,60.9
2024,23,U.S. Senate,Roche,W,5,0.0
2024,24,President,Harris,D,31995,31.8
2024,24,President,Oliver,L,663,0.7
2024,24,President,Stein,G,612,0.6
2024,24,President,Trump,R,67439,66.9
2024,24,President,Write-In,W,49,0.0
2024,24,U.S. Senate,Allred,D,33653,33.5
2024,24,U.S. Senate,Andrus,W,5,0.0
2024,24,U.S. Senate,Brown,L,2411,2.4
2024,24,U.S. Senate,Cruz,R,64414,64.1
2024,24,U.S. Senate,Roche,W,15,0.0
2024,25,President,Harris,D,31274,39.5
2024,25,President,Oliver,L,433,0.5
2024,25,President,Stein,G,541,0.7
2024,25,President,Trump,R,46871,59.2
2024,25,President,Write-In,W,44,0.1
2024,25,U.S. Senate,Allred,D,32785,41.6
2024,25,U.S. Senate,Andrus,W,2,0.0
2024,25,U.S. Senate,Brown,L,2011,2.5
2024,25,U.S. Senate,Cruz,R,44068,55.9
2024,25,U.S. Senate,Roche,W,7,0.0
2024,26,President,Harris,D,34538,40.7
2024,26,President,Oliver,L,529,0.6
2024,26,President,Stein,G,1535,1.8
2024,26,President,Trump,R,47994,56.5
2024,26,President,Write-In,W,322,0.4
2024,26,U.S. Senate,Allred,D,36294,43.4
2024,26,U.S. Senate,Andrus,W,0,0.0
2024,26,U.S. Senate,Brown,L,2133,2.6
2024,26,U.S. Senate,Cruz,R,45129,54.0
2024,26,U.S. Senate,Roche,W,0,0.0
2024,27,President,Harris,D,58748,66.7
2024,27,President,Oliver,L,393,0.4
2024,27,President,Stein,G,805,0.9
2024,27,President,Trump,R,27817,31.6
2024,27,President,Write-In,W,251,0.3
2024,27,U.S. Senate,Allred,D,59585,69.0
2024,27,U.S. Senate,Andrus,W,0,0.0
2024,27,U.S. Senate,Brown,L,1828,2.1
2024,27,U.S. Senate,Cruz,R,24959,28.9
2024,27,U.S. Senate,Roche,W,0,0.0
2024,28,President,Harris,D,40236,40.3
2024,28,President,Oliver,L,577,0.6
2024,28,President,Stein,G,1574,1.6
2024,28,President,Trump,R,57040,57.1
2024,28,President,Write-In,W,393,0.4
2024,28,U.S. Senate,Allred,D,42276,43.1
2024,28,U.S. Senate,Andrus,W,0,0.0
2024,28,U.S. Senate,Brown,L,2474,2.5
2024,28,U.S. Senate,Cruz,R,53334,54.4
2024,28,U.S. Senate,Roche,W,0,0.0
2024,29,President,Harris,D,32702,39.5
2024,29,President,Oliver,L,499,0.6
2024,29,President,Stein,G,634,0.8
2024,29,President,Trump,R,48996,59.1
2024,29,President,Write-In,W,52,0.1
2024,29,U.S. Senate,Allred,D,34290,41.5
2024,29,U.S. Senate,Andrus,W,10,0.0
2024,29,U.S. Senate,Brown,L,2122,2.6
2024,29,U.S. Senate,Cruz,R,46140,55.9
2024,29,U.S. Senate,Roche,W,11,0.0
2024,30,President,Harris,D,17416,22.6
2024,30,President,Oliver,L,285,0.4
2024,30,President,Stein,G,205,0.3
2024,30,President,Trump,R,59235,76.7
2024,30,President,Write-In,W,88,0.1
2024,30,U.S. Senate,Allred,D,18279,23.9
2024,30,U.S. Senate,Andrus,W,0,0.0
2024,30,U.S. Senate,Brown,L,1281,1.7
2024,30,U.S. Senate,Cruz,R,56852,74.4
2024,30,U.S. Senate,Roche,W,0,0.0
2024,31,President,Harris,D,21966,31.3
2024,31,President,Oliver,L,192,0.3
2024,31,President,Stein,G,132,0.2
2024,31,President,Trump,R,47876,68.2
2024,31,President,Write-In,W,53,0.1
2024,31,U.S. Senate,Allred,D,23029,34.7
2024,31,U.S. Senate,Andrus,W,1,0.0
2024,31,U.S. Senate,Brown,L,1432,2.2
2024,31,U.S. Senate,Cruz,R,41900,63.1
2024,31,U.S. Senate,Roche,W,2,0.0
2024,32,President,Harris,D,29887,36.9
2024,32,President,Oliver,L,481,0.6
2024,32,President,Stein,G,327,0.4
2024,32,President,Trump,R,50344,62.1
2024,32,President,Write-In,W,42,0.1
2024,32,U.S. Senate,Allred,D,31323,38.9
2024,32,U.S. Senate,Andrus,W,1,0.0
2024,32,U.S. Senate,Brown,L,1902,2.4
2024,32,U.S. Senate,Cruz,R,47360,58.8
2024,32,U.S. Senate,Roche,W,1,0.0
2024,33,President,Harris,D,35237,35.5
2024,33,President,Oliver,L,647,0.7
2024,33,President,Stein,G,1972,2.0
2024,33,President,Trump,R,60881,61.4
2024,33,President,Write-In,W,424,0.4
2024,33,U.S. Senate,Allred,D,38379,39.0
2024,33,U.S. Senate,Andrus,W,0,0.0
2024,33,U.S. Senate,Brown,L,2195,2.2
2024,33,U.S. Senate,Cruz,R,57847,58.8
2024,33,U.S. Senate,Roche,W,0,0.0
2024,34,President,Harris,D,26192,48.8
2024,34,President,Oliver,L,249,0.5
2024,34,President,Stein,G,215,0.4
2024,34,President,Trump,R,26947,50.2
2024,34,President,Write-In,W,25,0.0
2024,34,U.S. Senate,Allred,D,27179,51.4
2024,34,U.S. Senate,Andrus,W,0,0.0
2024,34,U.S. Senate,Brown,L,1342,2.5
2024,34,U.S. Senate,Cruz,R,24307,46.0
2024,34,U.S. Senate,Roche,W,0,0.0
2024,35,President,Harris,D,19588,45.0
2024,35,President,Oliver,L,136,0.3
2024,35,President,Stein,G,149,0.3
2024,35,President,Trump,R,23614,54.2
2024,35,President,Write-In,W,54,0.1
2024,35,U.S. Senate,Allred,D,20895,49.3
2024,35,U.S. Senate,Andrus,W,1,0.0
2024,35,U.S. Senate,Brown,L,943,2.2
2024,35,U.S. Senate,Cruz,R,20522,48.4
2024,35,U.S. Senate,Roche,W,0,0.0
2024,36,President,Harris,D,22351,48.0
2024,36,President,Oliver,L,170,0.4
2024,36,President,Stein,G,244,0.5
2024,36,President,Trump,R,23797,51.1
2024,36,President,Write-In,W,7,0.0
2024,36,U.S. Senate,Allred,D,23263,51.3
2024,36,U.S. Senate,Andrus,W,1,0.0
2024,36,U.S. Senate,Brown,L,1284,2.8
2024,36,U.S. Senate,Cruz,R,20821,45.9
2024,36,U.S. Senate,Roche,W,6,0.0
2024,37,President,Harris,D,22710,47.8
2024,37,President,Oliver,L,174,0.4
2024,37,President,Stein,G,188,0.4
2024,37,President,Trump,R,24380,51.3
2024,37,President,Write-In,W,52,0.1
2024,37,U.S. Senate,Allred,D,24490,52.5
2024,37,U.S. Senate,Andrus,W,0,0.0
2024,37,U.S. Senate,Brown,L,1276,2.7
2024,37,U.S. Senate,Cruz,R,20866,44.7
2024,37,U.S. Senate,Roche,W,0,0.0
2024,38,President,Harris,D,24500,46.8
2024,38,President,Oliver,L,219,0.4
2024,38,President,Stein,G,195,0.4
2024,38,President,Trump,R,27311,52.2
2024,38,President,Write-In,W,86,0.2
2024,38,U.S. Senate,Allred,D,26395,51.2
2024,38,U.S. Senate,Andrus,W,0,0.0
2024,38,U.S. Senate,Brown,L,1242,2.4
2024,38,U.S. Senate,Cruz,R,23881,46.4
2024,38,U.S. Senate,Roche,W,0,0.0
2024,39,President,Harris,D,21422,48.5
2024,39,President,Oliver,L,173,0.4
2024,39,President,Stein,G,228,0.5
2024,39,President,Trump,R,22343,50.6
2024,39,President,Write-In,W,11,0.0
2024,39,U.S. Senate,Allred,D,22547,53.0
2024,39,U.S. Senate,Andrus,W,4,0.0
2024,39,U.S. Senate,Brown,L,1115,2.6
2024,39,U.S. Senate,Cruz,R,18875,44.4
2024,39,U.S. Senate,Roche,W,4,0.0
2024,40,President,Harris,D,24760,49.0
2024,40,President,Oliver,L,178,0.4
2024,40,President,Stein,G,249,0.5
2024,40,President,Trump,R,25343,50.1
2024,40,President,Write-In,W,18,0.0
2024,40,U.S. Senate,Allred,D,26350,53.3
2024,40,U.S. Senate,Andrus,W,2,0.0
2024,40,U.S. Senate,Brown,L,1177,2.4
2024,40,U.S. Senate,Cruz,R,21892,44.3
2024,40,U.S. Senate,Roche,W,3,0.0
2024,41,President,Harris,D,26117,47.9
2024,41,President,Oliver,L,215,0.4
2024,41,President,Stein,G,306,0.6
2024,41,President,Trump,R,27819,51.1
2024,41,President,Write-In,W,30,0.1
2024,41,U.S. Senate,Allred,D,27421,51.1
2024,41,U.S. Senate,Andrus,W,2,0.0
2024,41,U.S. Senate,Brown,L,1149,2.1
2024,41,U.S. Senate,Cruz,R,25107,46.8
2024,41,U.S. Senate,Roche,W,2,0.0
2024,42,President,Harris,D,24758,49.3
2024,42,President,Oliver,L,166,0.3
2024,42,President,Stein,G,228,0.5
2024,42,President,Trump,R,25006,49.8
2024,42,President,Write-In,W,76,0.2
2024,42,U.S. Senate,Allred,D,26107,53.3
2024,42,U.S. Senate,Andrus,W,0,0.0
2024,42,U.S. Senate,Brown,L,1318,2.7
2024,42,U.S. Senate,Cruz,R,21546,44.0
2024,42,U.S. Senate,Roche,W,0,0.0
2024,43,President,Harris,D,23325,34.0
2024,43,President,Oliver,L,275,0.4
2024,43,President,Stein,G,181,0.3
2024,43,President,Trump,R,44771,65.3
2024,43,President,Write-In,W,41,0.1
2024,43,U.S. Senate,Allred,D,24915,36.8
2024,43,U.S. Senate,Andrus,W,2,0.0
2024,43,U.S. Senate,Brown,L,1533,2.3
2024,43,U.S. Senate,Cruz,R,41184,60.9
2024,43,U.S. Senate,Roche,W,3,0.0
2024,44,President,Harris,D,31302,33.6
2024,44,President,Oliver,L,555,0.6
2024,44,President,Stein,G,323,0.3
2024,44,President,Trump,R,60672,65.2
2024,44,President,Write-In,W,267,0.3
2024,44,U.S. Senate,Allred,D,32830,35.8
2024,44,U.S. Senate,Andrus,W,0,0.0
2024,44,U.S. Senate,Brown,L,2312,2.5
2024,44,U.S. Senate,Cruz,R,56579,61.7
2024,44,U.S. Senate,Roche,W,0,0.0
2024,45,President,Harris,D,54276,55.5
2024,45,President,Oliver,L,742,0.8
2024,45,President,Stein,G,632,0.6
2024,45,President,Trump,R,41999,43.0
2024,45,President,Write-In,W,124,0.1
2024,45,U.S. Senate,Allred,D,55904,57.4
2024,45,U.S. Senate,Andrus,W,11,0.0
2024,45,U.S. Senate,Brown,L,2887,3.0
2024,45,U.S. Senate,Cruz,R,38641,39.6
2024,45,U.S. Senate,Roche,W,21,0.0
2024,46,President,Harris,D,62082,72.0
2024,46,President,Oliver,L,653,0.8
2024,46,President,Stein,G,1035,1.2
2024,46,President,Trump,R,21978,25.5
2024,46,President,Write-In,W,503,0.6
2024,46,U.S. Senate,Allred,D,63378,74.3
2024,46,U.S. Senate,Andrus,W,0,0.0
2024,46,U.S. Senate,Brown,L,2291,2.7
2024,46,U.S. Senate,Cruz,R,19582,23.0
2024,46,U.S. Senate,Roche,W,0,0.0
2024,47,President,Harris,D,62526,59.9
2024,47,President,Oliver,L,945,0.9
2024,47,President,Stein,G,935,0.9
2024,47,President,Trump,R,39235,37.6
2024,47,President,Write-In,W,679,0.7
2024,47,U.S. Senate,Allred,D,63718,61.5
2024,47,U.S. Senate,Andrus,W,0,0.0
2024,47,U.S. Senate,Brown,L,2255,2.2
2024,47,U.S. Senate,Cruz,R,37693,36.4
2024,47,U.S. Senate,Roche,W,0,0.0
2024,48,President,Harris,D,74007,69.0
2024,48,President,Oliver,L,947,0.9
2024,48,President,Stein,G,881,0.8
2024,48,President,Trump,R,30603,28.6
2024,48,President,Write-In,W,745,0.7
2024,48,U.S. Senate,Allred,D,75313,70.7
2024,48,U.S. Senate,Andrus,W,0,0.0
2024,48,U.S. Senate,Brown,L,2427,2.3
2024,48,U.S. Senate,Cruz,R,28717,27.0
2024,48,U.S. Senate,Roche,W,0,0.0
2024,49,President,Harris,D,81678,78.5
2024,49,President,Oliver,L,789,0.8
2024,49,President,Stein,G,1164,1.1
2024,49,President,Trump,R,19583,18.8
2024,49,President,Write-In,W,792,0.8
2024,49,U.S. Senate,Allred,D,83718,81.2
2024,49,U.S. Senate,Andrus,W,0,0.0
2024,49,U.S. Senate,Brown,L,2088,2.0
2024,49,U.S. Senate,Cruz,R,17345,16.8
2024,49,U.S. Senate,Roche,W,0,0.0
2024,50,President,Harris,D,48466,70.9
2024,50,President,Oliver,L,476,0.7
2024,50,President,Stein,G,832,1.2
2024,50,President,Trump,R,18183,26.6
2024,50,President,Write-In,W,359,0.5
2024,50,U.S. Senate,Allred,D,49211,73.2
2024,50,U.S. Senate,Andrus,W,0,0.0
2024,50,U.S. Senate,Brown,L,1853,2.8
2024,50,U.S. Senate,Cruz,R,16179,24.1
2024,50,U.S. Senate,Roche,W,0,0.0
2024,51,President,Harris,D,51530,75.7
2024,51,President,Oliver,L,490,0.7
2024,51,President,Stein,G,787,1.2
2024,51,President,Trump,R,14910,21.9
2024,51,President,Write-In,W,372,0.5
2024,51,U.S. Senate,Allred,D,52689,78.5
2024,51,U.S. Senate,Andrus,W,0,0.0
2024,51,U.S. Senate,Brown,L,2041,3.0
2024,51,U.S. Senate,Cruz,R,12357,18.4
2024,51,U.S. Senate,Roche,W,0,0.0
2024,52,President,Harris,D,51656,44.8
2024,52,President,Oliver,L,893,0.8
2024,52,President,Stein,G,878,0.8
2024,52,President,Trump,R,61523,53.3
2024,52,President,Write-In,W,471,0.4
2024,52,U.S. Senate,Allred,D,53041,46.5
2024,52,U.S. Senate,Andrus,W,0,0.0
2024,52,U.S. Senate,Brown,L,3054,2.7
2024,52,U.S. Senate,Cruz,R,57935,50.8
2024,52,U.S. Senate,Roche,W,0,0.0
2024,53,President,Harris,D,22397,21.7
2024,53,President,Oliver,L,515,0.5
2024,53,President,Stein,G,291,0.3
2024,53,President,Trump,R,80056,77.5
2024,53,President,Write-In,W,63,0.1
2024,53,U.S. Senate,Allred,D,23756,23.1
2024,53,U.S. Senate,Andrus,W,9,0.0
2024,53,U.S. Senate,Brown,L,2163,2.1
2024,53,U.S. Senate,Cruz,R,76730,74.7
2024,53,U.S. Senate,Roche,W,17,0.0
2024,54,President,Harris,D,24104,40.9
2024,54,President,Oliver,L,364,0.6
2024,54,President,Stein,G,263,0.4
2024,54,President,Trump,R,34027,57.7
2024,54,President,Write-In,W,187,0.3
2024,54,U.S. Senate,Allred,D,24607,42.3
2024,54,U.S. Senate,Andrus,W,0,0.0
2024,54,U.S. Senate,Brown,L,1572,2.7
2024,54,U.S. Senate,Cruz,R,31937,55.0
2024,54,U.S. Senate,Roche,W,0,0.0
2024,55,President,Harris,D,29869,41.4
2024,55,President,Oliver,L,480,0.7
2024,55,President,Stein,G,316,0.4
2024,55,President,Trump,R,41134,57.1
2024,55,President,Write-In,W,269,0.4
2024,55,U.S. Senate,Allred,D,30834,43.3
2024,55,U.S. Senate,Andrus,W,0,0.0
2024,55,U.S. Senate,Brown,L,1859,2.6
2024,55,U.S. Senate,Cruz,R,38531,54.1
2024,55,U.S. Senate,Roche,W,0,0.0
2024,56,President,Harris,D,26291,31.4
2024,56,President,Oliver,L,609,0.7
2024,56,President,Stein,G,266,0.3
2024,56,President,Trump,R,56451,67.4
2024,56,President,Write-In,W,160,0.2
2024,56,U.S. Senate,Allred,D,27778,33.1
2024,56,U.S. Senate,Andrus,W,11,0.0
2024,56,U.S. Senate,Brown,L,1687,2.0
2024,56,U.S. Senate,Cruz,R,54432,64.8
2024,56,U.S. Senate,Roche,W,37,0.0
2024,57,President,Harris,D,39103,39.7
2024,57,President,Oliver,L,681,0.7
2024,57,President,Stein,G,674,0.7
2024,57,President,Trump,R,57884,58.8
2024,57,President,Write-In,W,103,0.1
2024,57,U.S. Senate,Allred,D,41099,41.8
2024,57,U.S. Senate,Andrus,W,12,0.0
2024,57,U.S. Senate,Brown,L,2147,2.2
2024,57,U.S. Senate,Cruz,R,55015,56.0
2024,57,U.S. Senate,Roche,W,24,0.0
2024,58,President,Harris,D,19998,23.2
2024,58,President,Oliver,L,482,0.6
2024,58,President,Stein,G,251,0.3
2024,58,President,Trump,R,65245,75.7
2024,58,President,Write-In,W,263,0.3
2024,58,U.S. Senate,Allred,D,21794,25.5
2024,58,U.S. Senate,Andrus,W,3,0.0
2024,58,U.S. Senate,Brown,L,2107,2.5
2024,58,U.S. Senate,Cruz,R,61680,72.1
2024,58,U.S. Senate,Roche,W,2,0.0
2024,59,President,Harris,D,16485,19.8
2024,59,President,Oliver,L,472,0.6
2024,59,President,Stein,G,245,0.3
2024,59,President,Trump,R,65944,79.2
2024,59,President,Write-In,W,96,0.1
2024,59,U.S. Senate,Allred,D,17644,21.3
2024,59,U.S. Senate,Andrus,W,4,0.0
2024,59,U.S. Senate,Brown,L,1930,2.3
2024,59,U.S. Senate,Cruz,R,63186,76.3
2024,59,U.S. Senate,Roche,W,9,0.0
2024,60,President,Harris,D,17399,16.1
2024,60,President,Oliver,L,593,0.5
2024,60,President,Stein,G,275,0.3
2024,60,President,Trump,R,89629,83.0
2024,60,President,Write-In,W,46,0.0
2024,60,U.S. Senate,Allred,D,19154,17.8
2024,60,U.S. Senate,Andrus,W,4,0.0
2024,60,U.S. Senate,Brown,L,2222,2.1
